timestamp,site,TWB_C,wet_bulb_depression,wind_speed_rate,crowd_factor,crowd01,hour,diurnal_factor,dust_penalty_c,stagnant_penalty_c,crowd_penalty_c,twb_eff_mean,risk_mean,risk_p95,pct_high,pct_extreme,alert_color,alert_action
2023-06-24 00:00:00,HARAM,22.329724866968775,13.020275133031225,0.75,3.0,1.0,0,1.09,0.006317666805935081,0.2151531370959961,1.2,24.196768558049502,24.196768558049502,25.773023902470445,0.10714285714285714,0.03571428571428571,YELLOW,Extra water stations; increased medical presence
2023-06-24 00:00:00,MINA,22.329724866968775,13.020275133031225,0.75,1.1100411418621958,0.05502057093109791,0,1.09,0.006317666805935081,0.2151531370959961,0.06602468511731749,23.609031022581885,23.609031022581885,25.400998766548533,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2023-06-24 00:00:00,ARAFAT,22.329724866968775,13.020275133031225,0.75,1.0,0.0,0,1.09,0.006317666805935081,0.2151531370959961,0.0,25.835243845696382,25.835243845696382,26.93629598674756,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2023-06-24 00:00:00,MUZDALIFAH,22.329724866968775,13.020275133031225,0.75,1.0,0.0,0,1.09,0.006317666805935081,0.2151531370959961,0.0,25.311270957641387,25.311270957641387,27.00818240183097,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2023-06-24 03:00:00,HARAM,21.970337456844227,13.029662543155773,0.75,3.0,1.0,3,0.9534125718815463,0.006317666805935081,0.2151531370959961,1.2,23.78154660232948,23.78154660232948,25.160282071931686,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2023-06-24 03:00:00,MINA,21.970337456844227,13.029662543155773,0.75,1.128166642230867,0.06408332111543347,3,0.9534125718815463,0.006317666805935081,0.2151531370959961,0.07689998533852016,23.136235547421197,23.136235547421197,24.703652589168,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2023-06-24 03:00:00,ARAFAT,21.970337456844227,13.029662543155773,0.75,1.0,0.0,3,0.9534125718815463,0.006317666805935081,0.2151531370959961,0.0,25.064333780510797,25.064333780510797,26.027413554433068,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2023-06-24 03:00:00,MUZDALIFAH,21.970337456844227,13.029662543155773,0.75,1.0,0.0,3,0.9534125718815463,0.006317666805935081,0.2151531370959961,0.0,24.608003110802287,24.608003110802287,26.090291913963362,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2023-06-24 06:00:00,HARAM,22.01680556943313,11.633194430566869,0.75,3.0,1.0,6,0.844115427318801,0.006317666805935081,0.2151531370959961,1.2,23.783335958713593,23.783335958713593,25.00401619139197,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2023-06-24 06:00:00,MINA,22.01680556943313,11.633194430566869,0.75,1.1375514273277447,0.06877571366387236,6,0.844115427318801,0.006317666805935081,0.2151531370959961,0.08253085639664683,23.088883087209897,23.088883087209897,24.4766148467878,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
