timestamp,cell_id,lon,lat,site,TWB_C,wind_speed_rate,crowd_factor,twb_eff,alert_color,alert_action
2025-06-02 00:00:00,968,39.80666159223126,21.41145414716028,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,969,39.806711194709706,21.420488451096627,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,970,39.80676082323247,21.429522745188223,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,971,39.80681047780677,21.43855702943172,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1012,39.81625910970709,21.40237314075054,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1013,39.81630927892403,21.41140743292401,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1014,39.81635947448935,21.42044171525352,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1015,39.81640969641036,21.4294759877357,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1016,39.8164599446944,21.438510250367205,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1017,39.81651021934875,21.447544503144652,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1057,39.82590617728321,21.402325893130016,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1058,39.82595693926842,21.41136016344244,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1059,39.82600772791331,21.4203944239083,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1060,39.82605854322526,21.429428674524228,HARAM,18.434084752616336,2.8,3.0,20.87665433936006,GREEN,Normal operations
2025-06-02 00:00:00,1061,39.82610938521168,21.43846291528688,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1062,39.82616025387997,21.44749714619287,HARAM,18.434084752616336,2.8,3.0,19.658386129561023,GREEN,Normal operations
2025-06-02 00:00:00,1102,39.83555321820705,21.40227809052729,HARAM,18.434084752616336,2.8,3.0,20.694031040746886,GREEN,Normal operations
