timestamp,site,TWB_C,wet_bulb_depression,wind_speed_rate,crowd_factor,crowd01,hour,diurnal_factor,dust_penalty_c,stagnant_penalty_c,crowd_penalty_c,twb_eff_mean,risk_mean,risk_p95,pct_high,pct_extreme,alert_color,alert_action
2024-06-12 00:00:00,HARAM,19.33576194504576,15.11423805495424,2.05,3.0,1.0,0,1.09,0.014867619707857344,0.001620256311239907,1.2,20.997822708243653,20.997822708243653,22.5740780526646,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-12 00:00:00,MINA,19.33576194504576,15.11423805495424,2.05,1.1100411418621956,0.0550205709310978,0,1.09,0.014867619707857344,0.001620256311239907,0.06602468511731736,20.41008517277604,20.41008517277604,22.202052916742687,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 00:00:00,ARAFAT,19.33576194504576,15.11423805495424,2.05,1.0,0.0,0,1.09,0.014867619707857344,0.001620256311239907,0.0,22.636297995890544,22.636297995890544,23.737350136941714,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2024-06-12 00:00:00,MUZDALIFAH,19.33576194504576,15.11423805495424,2.05,1.0,0.0,0,1.09,0.014867619707857344,0.001620256311239907,0.0,22.11232510783553,22.11232510783553,23.809236552025126,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2024-06-12 03:00:00,HARAM,18.697888160942952,14.652111839057046,0.0,3.0,1.0,3,0.9534125718815463,0.003843802309727615,0.7046376623823059,1.2,20.996107967218308,20.996107967218308,22.374843436820516,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-12 03:00:00,MINA,18.697888160942952,14.652111839057046,0.0,1.128166642230867,0.06408332111543347,3,0.9534125718815463,0.003843802309727615,0.7046376623823059,0.07689998533852016,20.350796912310027,20.350796912310027,21.91821395405683,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 03:00:00,ARAFAT,18.697888160942952,14.652111839057046,0.0,1.0,0.0,3,0.9534125718815463,0.003843802309727615,0.7046376623823059,0.0,22.27889514539962,22.27889514539962,23.241974919321898,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2024-06-12 03:00:00,MUZDALIFAH,18.697888160942952,14.652111839057046,0.0,1.0,0.0,3,0.9534125718815463,0.003843802309727615,0.7046376623823059,0.0,21.822564475691117,21.822564475691117,23.304853278852192,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2024-06-12 06:00:00,HARAM,17.02155582863815,16.678444171361853,2.05,3.0,1.0,6,0.844115427318801,0.014867619707857344,0.001620256311239907,1.2,18.58310329003578,18.58310329003578,19.803783522714156,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-12 06:00:00,MINA,17.02155582863815,16.678444171361853,2.05,1.1375514273277447,0.06877571366387236,6,0.844115427318801,0.014867619707857344,0.001620256311239907,0.08253085639664683,17.888650418532084,17.888650418532084,19.276382178109987,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 06:00:00,ARAFAT,17.02155582863815,16.678444171361853,2.05,1.0,0.0,6,0.844115427318801,0.014867619707857344,0.001620256311239907,0.0,19.58126914358248,19.58126914358248,20.433943545916147,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2024-06-12 06:00:00,MUZDALIFAH,17.02155582863815,16.678444171361853,2.05,1.0,0.0,6,0.844115427318801,0.014867619707857344,0.001620256311239907,0.0,19.177251229806203,19.177251229806203,20.489613667004726,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2024-06-12 09:00:00,HARAM,20.058509858664557,18.241490141335444,2.55,2.852214968975369,0.9261074844876844,9,0.8261333512679677,0.02059799281459429,0.00021966252488106634,1.1113289813852212,21.52836532338849,21.52836532338849,22.723041571223824,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-12 09:00:00,MINA,20.058509858664557,18.241490141335444,2.55,1.415807148616025,0.20790357430801254,9,0.8261333512679677,0.02059799281459429,0.00021966252488106634,0.24948428916961504,21.080525445207137,21.080525445207137,22.438694544002797,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 09:00:00,ARAFAT,20.058509858664557,18.241490141335444,2.55,1.0,0.0,9,0.8261333512679677,0.02059799281459429,0.00021966252488106634,0.0,22.568374967576684,22.568374967576684,23.402884963179783,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2024-06-12 09:00:00,MUZDALIFAH,20.058509858664557,18.241490141335444,2.55,1.0,0.0,9,0.8261333512679677,0.02059799281459429,0.00021966252488106634,0.0,22.17296379242441,22.17296379242441,23.45736915125639,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2024-06-12 12:00:00,HARAM,22.4982192404076,21.9017807595924,4.4,3.0,1.0,12,0.91,0.0665381571951379,1.343061798519616e-07,1.2,24.13674957533342,24.13674957533342,25.45270587205182,0.10714285714285714,0.03571428571428571,YELLOW,Extra water stations; increased medical presence
2024-06-12 12:00:00,MINA,22.4982192404076,21.9017807595924,4.4,1.3070915586851977,0.15354577934259883,12,0.91,0.0665381571951379,1.343061798519616e-07,0.1842549352111186,23.5770378860195,23.5770378860195,25.07308435116597,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 12:00:00,ARAFAT,22.4982192404076,21.9017807595924,4.4,1.0,0.0,12,0.91,0.0665381571951379,1.343061798519616e-07,0.0,25.306485824653294,25.306485824653294,26.22571284149418,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2024-06-12 12:00:00,MUZDALIFAH,22.4982192404076,21.9017807595924,4.4,1.0,0.0,12,0.91,0.0665381571951379,1.343061798519616e-07,0.0,24.87093366005866,24.87093366005866,26.2857281054629,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2024-06-12 15:00:00,HARAM,25.294325424596355,20.205674575403645,2.6,2.9837262438265286,0.9918631219132643,15,1.0465874281184537,0.021277594861492687,0.00017985341618663626,1.1902357462959172,26.933845208189922,26.933845208189922,28.447321379727065,0.10714285714285714,0.03571428571428571,ORANGE,Mandatory rest periods; shade structures required
2024-06-12 15:00:00,MINA,25.294325424596355,20.205674575403645,2.6,1.3281329653819185,0.16406648269095925,15,1.0465874281184537,0.021277594861492687,0.00017985341618663626,0.1968797792291511,26.464971436259994,26.464971436259994,28.185568603626304,0.1111111111111111,0.044444444444444446,ORANGE,Mandatory rest periods; shade structures required
2024-06-12 15:00:00,ARAFAT,25.294325424596355,20.205674575403645,2.6,1.0,0.0,15,1.0465874281184537,0.021277594861492687,0.00017985341618663626,0.0,28.469033820679456,28.469033820679456,29.52623320464924,0.10638297872340426,0.0425531914893617,RED,Suspend outdoor rituals for elderly/medically vulnerable
2024-06-12 15:00:00,MUZDALIFAH,25.294325424596355,20.205674575403645,2.6,1.0,0.0,15,1.0465874281184537,0.021277594861492687,0.00017985341618663626,0.0,27.968106985784384,27.968106985784384,29.595256524171077,0.1111111111111111,0.037037037037037035,ORANGE,Mandatory rest periods; shade structures required
2024-06-12 18:00:00,HARAM,24.16135240072599,16.33864759927401,3.8499999999999996,3.0,1.0,18,1.155884572681199,0.047321801570822795,1.2121134531880396e-06,1.2,25.881180759635026,25.881180759635026,27.552712168096,0.10714285714285714,0.03571428571428571,YELLOW,Extra water stations; increased medical presence
2024-06-12 18:00:00,MINA,24.16135240072599,16.33864759927401,3.8499999999999996,1.3144032624634168,0.15720163123170838,18,1.155884572681199,0.047321801570822795,1.2121134531880396e-06,0.18864195747805004,25.44907759990345,25.44907759990345,27.34936004943867,0.1111111111111111,0.044444444444444446,YELLOW,Extra water stations; increased medical presence
2024-06-12 18:00:00,ARAFAT,24.16135240072599,16.33864759927401,3.8499999999999996,1.0,0.0,18,1.155884572681199,0.047321801570822795,1.2121134531880396e-06,0.0,27.690208343187187,27.690208343187187,28.858831198613483,0.10638297872340426,0.0425531914893617,ORANGE,Mandatory rest periods; shade structures required
2024-06-12 18:00:00,MUZDALIFAH,24.16135240072599,16.33864759927401,3.8499999999999996,1.0,0.0,18,1.155884572681199,0.047321801570822795,1.2121134531880396e-06,0.0,27.129985524520773,27.129985524520773,28.935062756577036,0.1111111111111111,0.037037037037037035,ORANGE,Mandatory rest periods; shade structures required
2024-06-12 21:00:00,HARAM,23.89738407632224,12.35261592367776,1.05,3.0,1.0,21,1.1738666487320324,0.007702947550563608,0.07980039129574812,1.2,25.664743517772614,25.664743517772614,27.362278911076622,0.10714285714285714,0.03571428571428571,YELLOW,Extra water stations; increased medical presence
2024-06-12 21:00:00,MINA,23.89738407632224,12.35261592367776,1.05,1.0964071166715734,0.04820355833578671,21,1.1738666487320324,0.007702947550563608,0.07980039129574812,0.05784427000294405,25.110854128631335,25.110854128631335,27.040699238948793,0.1111111111111111,0.044444444444444446,YELLOW,Extra water stations; increased medical presence
2024-06-12 21:00:00,ARAFAT,23.89738407632224,12.35261592367776,1.05,1.0,0.0,21,1.1738666487320324,0.007702947550563608,0.07980039129574812,0.0,27.518927492599637,27.518927492599637,28.707385591454916,0.10638297872340426,0.0425531914893617,ORANGE,Mandatory rest periods; shade structures required
2024-06-12 21:00:00,MUZDALIFAH,23.89738407632224,12.35261592367776,1.05,1.0,0.0,21,1.1738666487320324,0.007702947550563608,0.07980039129574812,0.0,26.950203834151527,26.950203834151527,28.784803082430447,0.1111111111111111,0.037037037037037035,ORANGE,Mandatory rest periods; shade structures required
2024-06-13 00:00:00,HARAM,22.133680521272396,13.266319478727603,0.0,2.980858468728366,0.990429234364183,0,1.09,0.003843802309727615,0.7046376623823059,1.1885150812370195,24.476249954380247,24.476249954380247,26.05250529880119,0.10714285714285714,0.03571428571428571,YELLOW,Extra water stations; increased medical presence
2024-06-13 00:00:00,MINA,22.133680521272396,13.266319478727603,0.0,1.33004481544736,0.16502240772368004,0,1.09,0.003843802309727615,0.7046376623823059,0.19802688926841605,24.03199954182671,24.03199954182671,25.82396728579336,0.1111111111111111,0.044444444444444446,YELLOW,Extra water stations; increased medical presence
2024-06-13 00:00:00,ARAFAT,22.133680521272396,13.266319478727603,0.0,1.0,0.0,0,1.09,0.003843802309727615,0.7046376623823059,0.0,26.126210160790112,26.126210160790112,27.227262301841286,0.10638297872340426,0.0425531914893617,ORANGE,Mandatory rest periods; shade structures required
2024-06-13 00:00:00,MUZDALIFAH,22.133680521272396,13.266319478727603,0.0,1.0,0.0,0,1.09,0.003843802309727615,0.7046376623823059,0.0,25.602237272735106,25.602237272735106,27.299148716924698,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2024-06-13 03:00:00,HARAM,21.67845219302891,13.02154780697109,0.5,2.9807405535195253,0.9903702767597626,3,0.9534125718815463,0.005354280739427885,0.4,1.188444332111715,23.661989147463373,23.661989147463373,25.04072461706558,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-13 03:00:00,MINA,21.67845219302891,13.02154780697109,0.5,1.3301234255865875,0.16506171279329374,3,0.9534125718815463,0.005354280739427885,0.4,0.19807405535195247,23.149407830456806,23.149407830456806,24.716824872203613,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-13 03:00:00,ARAFAT,21.67845219302891,13.02154780697109,0.5,1.0,0.0,3,0.9534125718815463,0.005354280739427885,0.4,0.0,24.95633199353297,24.95633199353297,25.919411767455248,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2024-06-13 03:00:00,MUZDALIFAH,21.67845219302891,13.02154780697109,0.5,1.0,0.0,3,0.9534125718815463,0.005354280739427885,0.4,0.0,24.500001323824474,24.500001323824474,25.982290126985543,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2024-06-13 06:00:00,HARAM,20.70987789886093,11.790122101139067,0.5,2.9807405535195253,0.9903702767597626,6,0.844115427318801,0.005354280739427885,0.4,1.188444332111715,22.64873609709061,22.64873609709061,23.86941632976898,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-13 06:00:00,MINA,20.70987789886093,11.790122101139067,0.5,1.3301234255865875,0.16506171279329374,6,0.844115427318801,0.005354280739427885,0.4,0.19807405535195247,22.081382092430495,22.081382092430495,23.4691138520084,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-13 06:00:00,ARAFAT,20.70987789886093,11.790122101139067,0.5,1.0,0.0,6,0.844115427318801,0.005354280739427885,0.4,0.0,23.658457618525595,23.658457618525595,24.511132020859257,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2024-06-13 06:00:00,MUZDALIFAH,20.70987789886093,11.790122101139067,0.5,1.0,0.0,6,0.844115427318801,0.005354280739427885,0.4,0.0,23.25443970474931,23.25443970474931,24.566802141947836,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2024-06-13 09:00:00,HARAM,22.85348005582332,15.696519944176682,2.35,2.768518351356719,0.8842591756783595,9,0.8261333512679677,0.018084938255745836,0.0004887034875475209,1.0611110108140314,24.270873536379877,24.270873536379877,25.465549784215217,0.10714285714285714,0.03571428571428571,YELLOW,Extra water stations; increased medical presence
2024-06-13 09:00:00,MINA,22.85348005582332,15.696519944176682,2.35,1.471604893695125,0.23580244684756246,9,0.8261333512679677,0.018084938255745836,0.0004887034875475209,0.28296293621707497,23.906730275817175,23.906730275817175,25.26489937461284,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-13 09:00:00,ARAFAT,22.85348005582332,15.696519944176682,2.35,1.0,0.0,9,0.8261333512679677,0.018084938255745836,0.0004887034875475209,0.0,25.36110115113927,25.36110115113927,26.195611146742365,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
